,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
48,18000000.0,100000.0,100000.0,250.0,180.0,180.0,360.0,180.0,36000000.0,100000.0,100000.0,1.0,1897366.5961010277,90.0,90.0,9000000.0,2377666504.2081995,2239836859.7460575,2221724005.390574,2375281842.048936
49,20000000.0,100000.0,100000.0,250.0,200.0,200.0,400.0,200.0,40000000.0,100000.0,100000.0,1.0,2000000.0,105.0,105.0,10500000.0,2609368985.091005,2127432138.2101202,1748962355.5008585,2492700256.95002
50,22000000.0,100000.0,100000.0,250.0,220.0,220.0,440.0,220.0,44000000.0,100000.0,100000.0,1.0,2097617.696340303,108.0,108.0,10800000.0,2740591389.858288,2565060183.153906,2480297290.6146274,2726343571.248425
51,24000000.0,100000.0,100000.0,250.0,240.0,240.0,480.0,240.0,48000000.0,100000.0,100000.0,1.0,2190890.2300206646,120.0,120.0,12000000.0,3112637860.2609425,2733154215.807418,2364740395.750072,3040150124.4715977
52,26000000.0,100000.0,100000.0,250.0,260.0,260.0,520.0,260.0,52000000.0,100000.0,100000.0,1.0,2280350.850198276,131.0,131.0,13100000.0,3224702495.836854,3067975932.3462286,2989780919.985749,3215327177.0214386
53,28000000.0,100000.0,100000.0,250.0,280.0,280.0,560.0,280.0,56000000.0,100000.0,100000.0,1.0,2366431.9132398465,145.0,145.0,14500000.0,3691088346.8867073,3327540007.240946,3066574095.9607935,3649144689.0592995
54,30000000.0,100000.0,100000.0,250.0,300.0,300.0,600.0,300.0,60000000.0,100000.0,100000.0,1.0,2449489.742783178,158.0,158.0,15800000.0,4078052426.0583715,3379937952.2767444,2661381431.6118813,3912673430.468455
55,32000000.0,100000.0,100000.0,250.0,320.0,320.0,640.0,320.0,64000000.0,100000.0,100000.0,1.0,2529822.1281347033,163.0,163.0,16300000.0,3938749755.143858,3539763959.5478234,3046362244.297493,3874918473.262638
56,34000000.0,100000.0,100000.0,250.0,340.0,340.0,680.0,340.0,68000000.0,100000.0,100000.0,1.0,2607680.9620810593,173.0,173.0,17300000.0,4366991723.442451,4001200844.3073735,3414051053.722968,4291579443.9033566
57,36000000.0,100000.0,100000.0,250.0,360.0,360.0,720.0,360.0,72000000.0,100000.0,100000.0,1.0,2683281.5729997475,187.0,187.0,18700000.0,4770365653.418342,3488378797.307581,2635809648.6306944,4415097158.953956
58,38000000.0,100000.0,100000.0,250.0,380.0,380.0,760.0,380.0,76000000.0,100000.0,100000.0,1.0,2756809.750418044,194.0,194.0,19400000.0,4863255058.28973,4561215505.705164,4137727950.7040505,4830633082.195514
59,40000000.0,100000.0,100000.0,250.0,400.0,400.0,800.0,400.0,80000000.0,100000.0,100000.0,1.0,2828427.12474619,194.0,194.0,19400000.0,4613283664.046757,4306612437.193035,4037453099.0589952,4591381632.547849
60,2000000.0,100000.0,100000.0,250.0,20.0,20.0,40.0,20.0,4000000.0,100000.0,100000.0,1.0,632455.5320336758,11.0,11.0,1100000.0,275704060.21796453,198792937.7953016,193947076.28702176,264845759.25946617
61,4000000.0,100000.0,100000.0,250.0,40.0,40.0,80.0,40.0,8000000.0,100000.0,100000.0,1.0,894427.1909999158,20.0,20.0,2000000.0,490818225.5722668,321137652.31378055,239398604.1638469,416441985.65260565
62,6000000.0,100000.0,100000.0,250.0,60.0,60.0,120.0,60.0,12000000.0,100000.0,100000.0,1.0,1095445.1150103323,29.0,29.0,2900000.0,683465567.0408707,589613155.2149143,545448320.5598063,667551448.0450401
63,8000000.0,100000.0,100000.0,250.0,80.0,80.0,160.0,80.0,16000000.0,100000.0,100000.0,1.0,1264911.0640673516,36.0,36.0,3600000.0,879519606.257545,662234599.3730813,606401013.492488,839282283.529143
64,10000000.0,100000.0,100000.0,250.0,100.0,100.0,200.0,100.0,20000000.0,100000.0,100000.0,1.0,1414213.562373095,49.0,49.0,4900000.0,1123892931.933878,946508962.6383082,799480247.6305952,1094664483.6676812
65,12000000.0,100000.0,100000.0,250.0,120.0,120.0,240.0,120.0,24000000.0,100000.0,100000.0,1.0,1549193.3384829666,56.0,56.0,5600000.0,1401539013.7816937,1275352073.9616814,1120898640.8442883,1374601696.352007
66,14000000.0,100000.0,100000.0,250.0,140.0,140.0,280.0,140.0,28000000.0,100000.0,100000.0,1.0,1673320.053068151,72.0,72.0,7200000.0,1796066704.2359247,1561730253.2803528,1304084464.7598495,1742650294.2704563
67,16000000.0,100000.0,100000.0,250.0,160.0,160.0,320.0,160.0,32000000.0,100000.0,100000.0,1.0,1788854.3819998316,83.0,83.0,8300000.0,2029485559.6426635,1966325492.159554,1926293258.1712961,2026754666.554957
68,18000000.0,100000.0,100000.0,250.0,180.0,180.0,360.0,180.0,36000000.0,100000.0,100000.0,1.0,1897366.5961010277,88.0,88.0,8800000.0,2199397883.134176,1693250054.8960238,1416401182.0187058,2096074096.8912055
69,20000000.0,100000.0,100000.0,250.0,200.0,200.0,400.0,200.0,40000000.0,100000.0,100000.0,1.0,2000000.0,97.0,97.0,9700000.0,2400296828.515034,2142974505.5858998,1966767818.2249355,2369361284.0197983
70,22000000.0,100000.0,100000.0,250.0,220.0,220.0,440.0,220.0,44000000.0,100000.0,100000.0,1.0,2097617.696340303,107.0,107.0,10700000.0,2598110645.1751194,2511377684.4434648,2422992338.345353,2592714063.299712
71,24000000.0,100000.0,100000.0,250.0,240.0,240.0,480.0,240.0,48000000.0,100000.0,100000.0,1.0,2190890.2300206646,115.0,115.0,11500000.0,2870796231.0191135,2852052434.5354176,2797243166.6565175,2869754643.623732
72,26000000.0,100000.0,100000.0,250.0,260.0,260.0,520.0,260.0,52000000.0,100000.0,100000.0,1.0,2280350.850198276,129.0,129.0,12900000.0,3262203121.6959486,3094210126.7402067,2972673464.2433577,3247788584.0699267
