,Symbol,Date,Walrasian Price
2911,FFB,901109.0,15.25
2912,FLP,901115.0,1.375
2913,MRT,901219.0,2.75
2914,LOG,901213.0,19.5
2915,NI ,910131.0,18.75
2916,OCQ,910130.0,9.0
2917,DI ,901123.0,19.5
2918,FMI,910130.0,7.625
2919,WCS,901219.0,19.125
2920,MDP,901119.0,22.0
2921,CMY,901127.0,inf
2922,MC ,901226.0,151.0
2923,GE ,901114.0,55.375
2924,UWR,901120.0,11.0
2925,MDP,901212.0,23.75
2926,WBN,910118.0,10.375
2927,CUC,901227.0,inf
2928,DSI,901214.0,10.75
2929,DP ,901204.0,26.25
2930,CYM,901211.0,18.5
2931,HF ,910117.0,29.25
2932,NSP,901109.0,32.25
2933,ICM,901228.0,3.75
2934,AMO,910117.0,8.75
2935,SLT,901211.0,inf
2936,NIC,901231.0,7.625
2937,AL ,901220.0,19.375
2938,PRI,901207.0,15.75
2939,IEI,901109.0,22.375
2940,CLF,901213.0,25.75
2941,AMO,901231.0,8.875
2942,FOE,901207.0,18.875
2943,ITG,910118.0,0.125
2944,HFI,901224.0,inf
2945,IBM,901204.0,113.375
2946,ATE,901119.0,34.0
2947,TCI,901123.0,inf
2948,T  ,910109.0,30.0
2949,VCC,901114.0,1.375
2950,MCN,901115.0,20.875
2951,FOE,910109.0,17.375
2952,PCO,901123.0,18.375
2953,UAM,901224.0,16.125
2954,FNM,910103.0,35.125
2955,LUK,901105.0,20.875
2956,HE ,910114.0,29.875
2957,NT ,901108.0,inf
2958,RDA,901214.0,inf
2959,HAT,901204.0,inf
2960,POM,910103.0,20.5
2961,EKO,910122.0,inf
2962,IEI,910115.0,inf
2963,PMI,901105.0,14.0
2964,ZNT,901231.0,13.5
2965,ARX,901106.0,3.0
2966,NSO,901112.0,0.0625
2967,CMY,910131.0,31.5
2968,SLB,901101.0,56.25
2969,NT ,910111.0,27.0
2970,FDX,910128.0,38.75
2971,FNM,901116.0,32.125
2972,ARX,910114.0,inf
2973,NIC,901119.0,7.5
2974,DCN,901227.0,28.5
2975,FPL,901217.0,28.75
2976,HE ,901205.0,29.125
2977,GLX,901128.0,31.875
2978,NNP,901231.0,inf
2979,VCC,901217.0,2.125
2980,ACS,901231.0,16.625
2981,COA,910109.0,inf
2982,IEI,901212.0,24.25
2983,BMC,901206.0,inf
2984,SLT,901106.0,inf
2985,USH,910125.0,inf
2986,TXI,901205.0,12.5
2987,TUG,910110.0,inf
2988,NSI,910118.0,24.5
2989,PMI,910111.0,17.0
2990,DSI,901119.0,10.625
2991,ACS,901102.0,inf
2992,VRC,910129.0,9.125
2993,SAH,901121.0,4.625
2994,CMH,901127.0,13.75
2995,PCO,910111.0,17.25
2996,SLT,901206.0,2.125
2997,NI ,901227.0,19.0
2998,CMI,910104.0,25.0
2999,BZF,910130.0,8.5
3000,NIC,901224.0,7.5
3001,CPY,901214.0,27.0
3002,TEK,910130.0,19.375
3003,TCI,901212.0,3.625
3004,PPL,901217.0,43.25
3005,FLP,901210.0,1.5
3006,ICM,901218.0,inf
3007,WBN,901218.0,10.125
3008,PRI,901212.0,15.75
3009,GMH,901227.0,17.625
3010,LPX,910114.0,26.75
3011,AL ,901206.0,19.875
3012,PRI,901221.0,16.125
3013,GE ,901210.0,57.25
3014,CLF,901203.0,25.0
3015,CL ,901220.0,74.125
3016,UWR,901210.0,11.25
3017,NIC,901105.0,9.0
3018,PCO,901228.0,18.875
3019,KWD,901121.0,8.625
3020,HFI,901206.0,7.25
3021,PMI,901121.0,15.125
3022,GPI,901126.0,9.0
3023,GLX,910108.0,31.5
3024,WBN,901206.0,9.75
3025,IEI,901120.0,inf
3026,ACN,901220.0,inf
3027,HE ,901211.0,29.75
3028,MO ,901107.0,48.375
3029,WHX,901207.0,4.0
3030,CP ,910118.0,17.125
3031,UEP,901105.0,29.125
3032,PRI,910114.0,13.0
3033,OCQ,901204.0,8.75
3034,ALX,910103.0,inf
3035,LPX,901107.0,22.875
3036,ITG,901106.0,0.5
3037,HE ,910128.0,inf
3038,HAN,901109.0,17.625
3039,BG ,901107.0,inf
3040,REC,901206.0,5.125
3041,GPI,901112.0,inf
3042,IEI,910129.0,23.125
3043,PMI,901119.0,14.625
3044,DCN,901128.0,inf
3045,CMY,910125.0,28.625
3046,RPS,901109.0,4.875
3047,CAL,901205.0,3.375
3048,SNT,901106.0,inf
3049,FDX,910114.0,32.5
3050,AR ,901227.0,27.125
3051,SWY,901218.0,12.0
3052,CU ,910110.0,20.875
3053,HE ,901227.0,31.0
3054,IS ,910121.0,inf
3055,ACN,910129.0,28.5
3056,NNP,901217.0,14.75
3057,POM,901228.0,20.875
3058,ACS,901217.0,inf
3059,IEI,901226.0,23.25
3060,MX ,901109.0,16.0
3061,GPI,901204.0,9.375
3062,CUC,910131.0,inf
3063,SPF,910115.0,5.5
3064,MNY,901106.0,inf
3065,NSP,901226.0,34.125
3066,IS ,901106.0,inf
3067,MNY,901227.0,inf
3068,NI ,910111.0,inf
3069,DSI,901121.0,10.5
3070,CYR,901211.0,inf
3071,VRC,910115.0,7.5
3072,NSP,910128.0,33.125
3073,UMG,901224.0,1.875
3074,GRH,901113.0,inf
3075,FNM,901212.0,34.125
3076,VCC,901203.0,inf
3077,AMD,901203.0,4.375
3078,SNT,901231.0,50.25
3079,W  ,901211.0,26.625
3080,AC ,910104.0,16.0
3081,GLX,901108.0,30.375
3082,FOE,901128.0,17.5
3083,HFI,901102.0,7.125
3084,NIC,901123.0,18.0
3085,PRI,901227.0,15.0
3086,BA ,901204.0,45.0
3087,IPT,910104.0,17.0
3088,DBD,910121.0,34.625
3089,GPI,901217.0,inf
3090,MNY,910128.0,11.0
3091,FDX,901206.0,32.75
3092,UWR,901228.0,inf
3093,KFV,901105.0,10.625
3094,ZIF,901107.0,5.125
3095,DCN,901114.0,23.375
3096,CUE,910109.0,13.0
3097,URS,901113.0,inf
3098,UEP,901228.0,29.875
3099,VRC,901218.0,inf
3100,GBE,901217.0,1.125
3101,GLX,910114.0,32.0
3102,ALL,910104.0,9.0
3103,NSI,901203.0,inf
3104,WDG,901129.0,1.0
3105,KWD,901107.0,6.5
3106,FNM,910123.0,37.75
3107,KR ,901113.0,12.25
3108,MCN,901204.0,21.375
3109,WAE,901127.0,inf
3110,SNT,910118.0,38.75
3111,UAM,901128.0,14.0
3112,TCI,901115.0,inf
3113,PIR,910118.0,4.75
3114,ATE,901121.0,34.0
3115,PMI,901101.0,13.0
3116,CPC,910107.0,76.5
3117,FMI,901204.0,7.75
3118,HE ,901128.0,inf
3119,NNP,901120.0,14.0
3120,WIN,910122.0,33.375
3121,MON,901206.0,1.5
3122,AR ,901213.0,26.375
3123,IEI,901129.0,23.5
3124,SWY,901204.0,12.875
3125,DP ,910124.0,31.625
3126,NI ,901106.0,17.875
3127,AYD,901207.0,14.0
3128,POM,901105.0,20.0
3129,UAM,901203.0,inf
3130,PPL,901112.0,43.0
3131,HAN,910107.0,17.375
3132,NIC,910103.0,inf
3133,FFB,901211.0,18.125
3134,UMG,901114.0,2.125
3135,SAH,901206.0,5.0
3136,MCN,910104.0,inf
3137,WHX,901119.0,5.0
3138,MON,910117.0,0.5625
3139,SPF,901105.0,5.25
3140,DI ,901119.0,19.25
3141,ALL,910107.0,9.0
3142,ACS,901106.0,16.75
3143,NSP,910114.0,32.0
3144,PIM,901129.0,6.75
3145,LUK,910107.0,22.0
3146,RPS,910108.0,5.5
3147,MCC,901101.0,inf
3148,NI ,901207.0,18.875
3149,ALX,910131.0,24.25
3150,FBO,901130.0,16.0
3151,ADU,910122.0,8.0
3152,EMC,910116.0,9.25
3153,CPY,901218.0,28.0
3154,POM,901108.0,20.0
3155,RDA,901211.0,inf
3156,BG ,910110.0,23.5
3157,ICM,901126.0,inf
3158,GLX,901114.0,31.5
3159,TXI,901101.0,11.0
3160,COA,901112.0,3.75
3161,IPT,910118.0,17.0
3162,WCS,901204.0,20.375
3163,AR ,901113.0,23.75
3164,FPC,901210.0,38.0
3165,PRI,901114.0,13.5
3166,KFV,901119.0,11.0
3167,VRC,901113.0,8.875
3168,T  ,901101.0,34.5
3169,HTR,901119.0,9.75
3170,WHX,901114.0,5.25
3171,SPF,901130.0,5.25
3172,PIR,910109.0,4.625
3173,GLX,910128.0,34.625
3174,CYM,910118.0,18.25
3175,BG ,901217.0,24.0
3176,XON,901108.0,49.25
3177,NSI,901217.0,25.25
3178,EKO,901210.0,2.875
3179,DSI,901218.0,10.75
3180,HFI,901109.0,6.875
3181,GBE,910121.0,1.25
3182,FPC,901101.0,37.75
3183,T  ,910116.0,29.625
3184,MDP,910107.0,23.0
3185,FBO,910122.0,20.375
3186,MO ,910104.0,50.0
3187,CLE,901121.0,11.5
3188,ZIF,901120.0,4.75
3189,SAH,910121.0,4.0
3190,SNT,901102.0,51.5
3191,AMO,910107.0,9.125
3192,PLP,901114.0,inf
3193,IEI,901127.0,22.625
3194,BA ,901108.0,44.0
3195,OEH,901213.0,2.875
3196,UMG,910104.0,2.0
3197,PIM,910116.0,6.625
3198,HAN,910125.0,18.625
3199,TXI,901203.0,12.5
3200,WIN,901211.0,33.5
3201,NIC,901206.0,7.75
3202,FBO,901113.0,inf
3203,CAL,910104.0,3.5
3204,LOG,901221.0,19.25
3205,AMN,901206.0,38.75
3206,CYR,901115.0,27.5
3207,PMI,910121.0,19.0
3208,DI ,901211.0,20.125
3209,WBN,901108.0,7.625
3210,SWY,910131.0,14.5
3211,PLP,910121.0,inf
3212,LOG,910123.0,21.0
3213,UEP,901123.0,28.625
3214,OEH,901112.0,2.5
3215,CMI,910114.0,19.5
3216,IBM,910117.0,115.5
3217,PLP,901231.0,26.125
3218,EHP,901217.0,0.25
3219,POM,901114.0,20.25
3220,T  ,901119.0,32.125
3221,ACN,901203.0,27.375
3222,RPS,901204.0,5.125
3223,FOE,901228.0,18.25
3224,KWD,901212.0,10.25
3225,SWY,901108.0,13.5
3226,IBM,901219.0,113.75
3227,BMC,910122.0,3.875
3228,WDG,901226.0,1.125
3229,USH,901121.0,29.5
3230,FPC,901224.0,38.875
3231,CL ,901130.0,70.25
3232,MRT,910121.0,inf
3233,KFV,901101.0,10.5
3234,PCO,901210.0,19.0
3235,ARX,901224.0,1.5
3236,ATE,910102.0,34.0
3237,DSI,910115.0,10.875
3238,FPL,910107.0,29.125
3239,CLE,910118.0,10.875
3240,AMD,910104.0,5.125
3241,BG ,901207.0,24.375
3242,HE ,910109.0,inf
3243,WIN,910111.0,32.125
3244,SWY,901115.0,12.375
3245,GRH,910131.0,inf
3246,IPT,901109.0,24.0
3247,T  ,901210.0,29.75
3248,BA ,910115.0,44.125
3249,EKO,901102.0,2.375
3250,BZF,901128.0,7.125
3251,ITG,901109.0,0.5625
3252,PH ,910117.0,25.125
3253,FPC,901115.0,38.5
3254,TEK,901207.0,17.875
3255,MDP,910121.0,23.625
3256,FBO,910116.0,18.75
3257,EMC,901119.0,8.75
3258,CPY,910103.0,28.0
3259,DLT,901228.0,inf
3260,PPL,910114.0,42.375
3261,ZIF,901205.0,4.875
3262,BMC,910131.0,4.5
3263,MCC,910129.0,7.75
3264,T  ,901228.0,30.0
3265,AMD,901108.0,3.875
3266,TUG,910129.0,7.625
3267,SNT,901220.0,inf
3268,HFI,910114.0,9.0
3269,CUE,901107.0,10.5
3270,OEH,901219.0,3.5
3271,ACN,901105.0,25.0
3272,SPF,901203.0,5.125
3273,LOG,901126.0,21.0
3274,PH ,901205.0,23.5
3275,ACS,901207.0,16.875
3276,NIC,910123.0,8.0
3277,SLB,901126.0,54.625
3278,CPC,901212.0,80.75
3279,VCC,910128.0,1.375
3280,REC,901127.0,4.5
3281,SPF,910124.0,5.5
3282,CAL,910122.0,3.625
3283,WBN,901213.0,10.0
3284,FFB,901214.0,17.125
3285,TUG,910118.0,6.5
3286,CYR,901101.0,23.5
3287,VCC,910122.0,inf
3288,USH,901219.0,30.25
3289,MO ,901128.0,49.0
3290,BRT,901108.0,3.5
3291,SJI,901130.0,inf
3292,FLP,901217.0,1.25
3293,AC ,901224.0,15.75
3294,CL ,901204.0,71.375
3295,SLT,901220.0,1.625
3296,GPI,901120.0,9.125
3297,ZIF,910128.0,inf
3298,DP ,901130.0,26.0
3299,SPF,910103.0,5.875
3300,GE ,901121.0,52.75
3301,SLT,901130.0,2.125
3302,CAL,901106.0,2.625
3303,AYD,901107.0,10.5
3304,KR ,910114.0,13.25
3305,CLE,901220.0,9.375
3306,CMY,901211.0,28.375
3307,BMC,910108.0,3.875
3308,BG ,901123.0,inf
3309,CLF,910124.0,28.125
3310,FOE,910116.0,15.5
3311,MCN,901126.0,21.25
3312,VCC,901107.0,1.375
3313,EMC,901217.0,8.0
3314,UAM,901121.0,13.875
3315,FPL,910117.0,28.5
3316,PPL,901129.0,43.375
3317,PEO,910104.0,24.625
3318,AYD,910117.0,13.5
3319,ACS,910123.0,16.5
3320,PRI,910131.0,13.875
3321,ADU,901128.0,0.3125
3322,DBD,901228.0,inf
3323,MCN,901113.0,inf
3324,TEK,901116.0,17.125
3325,FPC,910111.0,37.875
3326,NT ,910116.0,26.5
3327,XON,901101.0,49.375
3328,UMG,910115.0,1.875
3329,EMC,901101.0,6.5
3330,CPY,910121.0,28.0
3331,HTR,901203.0,9.875
3332,BZF,910128.0,8.75
3333,TEK,910111.0,17.625
3334,MCN,910102.0,21.5
3335,DP ,901109.0,inf
3336,FMI,910117.0,7.75
3337,HTR,910109.0,10.25
3338,GBE,910128.0,1.125
3339,GLX,901206.0,33.875
3340,UAM,901204.0,14.75
3341,CMH,910122.0,13.75
3342,SNT,901207.0,47.875
3343,EHP,901119.0,2.5
3344,FMI,910103.0,7.0
3345,SJI,901206.0,inf
3346,REC,901129.0,4.75
3347,MCC,901102.0,inf
3348,VRC,901212.0,7.875
3349,UWR,910118.0,inf
3350,AC ,901129.0,14.5
3351,MON,910107.0,inf
3352,SNT,901109.0,52.0
3353,MX ,901212.0,16.875
3354,SWY,910103.0,12.25
3355,OEH,910104.0,3.5
3356,DP ,901227.0,inf
3357,CYR,901219.0,31.125
3358,MCN,901220.0,inf
3359,LOG,901113.0,21.5
3360,CMH,901213.0,12.125
3361,WHX,901120.0,5.875
3362,LUK,910129.0,21.5
3363,SLB,901220.0,54.5
3364,MCC,910109.0,inf
3365,ALL,901105.0,8.625
3366,AR ,910103.0,inf
3367,BZF,901123.0,7.25
3368,CYR,910121.0,34.375
3369,TEK,901219.0,18.25
3370,CL ,901213.0,74.625
3371,CAL,901116.0,3.25
3372,AMN,901120.0,inf
3373,DBD,901108.0,inf
3374,COA,901205.0,3.875
3375,PMI,901107.0,13.0
3376,EMC,901120.0,8.5
3377,REC,910103.0,inf
3378,USH,901221.0,29.875
3379,CLF,910114.0,27.5
3380,GPI,901114.0,inf
3381,TUG,901206.0,6.875
3382,ARX,901204.0,1.75
3383,ATE,910130.0,33.5
3384,IPT,901130.0,18.625
3385,MX ,910114.0,22.0
3386,PIR,910115.0,13.75
3387,PEO,910102.0,25.125
3388,CU ,901108.0,17.5
3389,BRT,910103.0,3.5
3390,HAT,901227.0,inf
3391,POM,910130.0,20.0
3392,IBM,901107.0,107.75
3393,FNM,910116.0,34.875
3394,ADU,901126.0,0.25
3395,RDA,910131.0,29.375
3396,UWR,901119.0,11.0
3397,FPC,910125.0,38.125
3398,GE ,910129.0,61.125
3399,FDX,910107.0,34.0
3400,MON,901231.0,0.5625
3401,GBE,901107.0,1.125
3402,PPL,910110.0,42.375
3403,MO ,910118.0,52.5
3404,HTR,901217.0,10.125
3405,BZF,910118.0,8.0
3406,PIR,901214.0,inf
3407,KFV,901219.0,11.75
3408,WIN,901205.0,36.0
3409,MCC,910125.0,inf
3410,T  ,901120.0,32.25
3411,AMO,910129.0,9.5
3412,CYM,901116.0,15.125
3413,COA,910130.0,4.75
3414,HFI,910110.0,9.75
3415,HTR,910123.0,10.375
3416,REC,901226.0,inf
3417,OEH,901127.0,2.625
3418,GLX,901220.0,32.5
3419,NSP,901205.0,33.875
3420,FLP,910102.0,1.125
3421,XON,910103.0,50.5
3422,NSI,910109.0,24.375
3423,CPY,901116.0,25.75
3424,SJI,901114.0,19.125
3425,CMY,901130.0,25.875
3426,NSP,910107.0,33.25
3427,ITG,901121.0,inf
3428,MRT,901121.0,3.125
3429,DCN,901116.0,38.0
3430,PCO,910130.0,16.25
3431,FBO,901126.0,16.125
3432,WDG,910124.0,inf
3433,CUE,901219.0,14.125
3434,BA ,901126.0,43.5
3435,EMC,910109.0,8.875
3436,WCS,901121.0,20.0
3437,AMD,901226.0,5.125
3438,MDP,910116.0,inf
3439,CMH,901203.0,14.0
3440,RPS,910116.0,4.875
3441,WBN,910111.0,10.625
3442,NIC,901210.0,7.875
3443,AL ,901227.0,19.625
3444,IEI,901112.0,inf
3445,ZIF,910108.0,4.75
3446,NNP,901101.0,14.375
3447,WIN,910129.0,35.5
3448,FFB,910107.0,15.875
3449,KFV,901221.0,11.75
3450,UEP,910103.0,29.625
3451,GBE,901210.0,1.375
3452,CLF,910128.0,inf
3453,MRT,910111.0,2.0
3454,MNY,910115.0,11.0
3455,KR ,901128.0,12.25
3456,EKO,901219.0,inf
3457,HFI,901130.0,inf
3458,PEO,910116.0,24.75
3459,HAT,901102.0,inf
3460,GE ,901102.0,52.75
3461,NNP,910117.0,14.75
3462,HAN,901119.0,18.375
3463,IEI,910102.0,inf
3464,HTR,901120.0,9.875
3465,VRC,901126.0,inf
3466,KFV,901120.0,11.0
3467,GE ,910115.0,54.125
3468,MON,901217.0,0.625
3469,AR ,901126.0,inf
3470,SLB,901224.0,55.125
3471,URS,901219.0,3.125
3472,DCN,901220.0,28.25
3473,FPL,901204.0,27.75
3474,AYD,901224.0,inf
3475,REC,910131.0,5.25
3476,ICM,901113.0,inf
3477,MCC,910107.0,inf
3478,NNP,901210.0,14.75
3479,CYM,901106.0,14.5
3480,PIM,901210.0,6.875
3481,SLT,901119.0,inf
3482,WCS,910123.0,20.125
3483,KFV,910123.0,inf
3484,GLX,901226.0,32.75
3485,FFB,901106.0,15.125
3486,FLP,901114.0,1.625
3487,SPF,901214.0,5.625
3488,LOG,901212.0,19.75
3489,PH ,901212.0,23.875
3490,NSI,910123.0,24.0
3491,PPL,901109.0,42.5
3492,KWD,901126.0,8.625
3493,DI ,901120.0,19.125
3494,FMI,910131.0,7.625
3495,OEH,901121.0,2.625
3496,ALL,910114.0,9.0
3497,FLP,910129.0,1.75
3498,MC ,901221.0,inf
3499,FFB,901220.0,16.5
3500,MDP,901213.0,inf
3501,DSI,901213.0,10.75
3502,MO ,901206.0,50.5
3503,SPF,901218.0,5.375
3504,MCN,901128.0,20.625
3505,CYM,901204.0,29.0
3506,HF ,910116.0,inf
3507,NSP,901106.0,33.0
3508,NSP,901203.0,32.875
3509,SLT,901210.0,2.25
3510,NIC,901228.0,7.375
3511,AL ,901221.0,19.5
3512,SPF,901128.0,5.125
3513,IBM,910109.0,110.0
3514,HAN,910114.0,17.25
3515,NNP,901119.0,13.75
3516,AMO,901228.0,8.875
3517,UWR,901207.0,11.5
3518,FOE,901204.0,18.375
3519,IBM,901211.0,112.625
3520,ALX,901214.0,inf
3521,LPX,901219.0,inf
3522,FMI,901116.0,7.75
3523,XON,901224.0,51.25
3524,CU ,901204.0,19.875
3525,KR ,901126.0,12.5
3526,PRI,901109.0,12.25
3527,PMI,901219.0,17.625
3528,UAM,901231.0,16.25
3529,FNM,910102.0,35.125
3530,PPL,901203.0,43.75
3531,PEO,910130.0,inf
3532,SJI,901112.0,19.0
3533,NIC,910124.0,8.125
3534,LUK,901203.0,22.625
3535,EKO,910123.0,2.75
3536,IEI,910116.0,inf
3537,ZNT,901228.0,13.125
3538,ARX,901107.0,2.0
3539,CMY,910128.0,29.0
3540,GE ,910125.0,59.875
3541,NT ,910110.0,27.375
3542,FNM,901115.0,32.375
3543,CPC,901206.0,82.0
3544,ARX,910115.0,1.375
3545,SWY,901231.0,12.5
3546,NIC,901116.0,inf
3547,DCN,901226.0,28.625
3548,HE ,901204.0,38.5
3549,ACN,910118.0,27.0
3550,NNP,901228.0,14.75
3551,WCS,901129.0,inf
3552,DLT,910117.0,6.75
3553,IEI,901213.0,24.125
3554,GRH,901126.0,8.625
3555,SJI,910118.0,18.625
3556,BMC,901207.0,4.0
3557,SLT,901105.0,inf
3558,USH,910124.0,29.75
3559,UAM,901213.0,14.75
3560,TUG,910109.0,6.875
3561,NI ,910114.0,18.625
3562,PMI,910110.0,17.0
3563,BMC,901108.0,inf
3564,LPX,901112.0,23.625
3565,BRT,901212.0,inf
3566,WBN,901101.0,6.375
3567,CMH,901126.0,13.625
3568,PCO,910110.0,17.25
3569,HAT,901218.0,15.375
3570,MDP,901203.0,inf
3571,NI ,901228.0,19.25
3572,FBO,901218.0,17.875
3573,MX ,901130.0,17.0
3574,VCC,901214.0,inf
3575,CYM,901226.0,18.625
3576,BG ,910117.0,23.0
3577,CLE,910129.0,12.125
3578,PIM,901205.0,6.75
3579,ICM,901219.0,3.625
3580,LPX,901210.0,25.5
3581,WHX,901224.0,4.5
3582,GMH,901224.0,inf
3583,LPX,910115.0,26.75
3584,GPI,910122.0,8.25
3585,AL ,901207.0,19.625
3586,WCS,901217.0,inf
3587,DBD,910118.0,35.0
3588,FDX,901129.0,inf
3589,NNP,901105.0,14.25
3590,CL ,901219.0,74.5
3591,RPS,901130.0,5.125
3592,PCO,901219.0,18.375
3593,HFI,901207.0,inf
3594,PMI,901120.0,14.875
3595,EMC,901210.0,7.875
3596,FNM,901218.0,33.875
3597,GLX,910111.0,32.5
3598,XON,901214.0,50.5
3599,HAN,901130.0,19.375
3600,TUG,901228.0,6.5
3601,UEP,901106.0,29.5
3602,OCQ,901207.0,8.875
3603,FNM,910104.0,34.875
3604,LPX,901108.0,22.75
3605,MNY,901212.0,11.25
3606,HE ,910131.0,32.25
3607,HAN,901108.0,18.25
3608,BG ,901106.0,22.0
3609,TCI,901102.0,inf
3610,GPI,901113.0,9.25
3611,IEI,910130.0,inf
3612,ZNT,901214.0,inf
3613,PPL,910107.0,43.0
3614,CMY,910114.0,25.875
3615,RPS,901108.0,4.875
3616,UMG,910129.0,2.0
3617,CAL,901204.0,3.125
3618,Y  ,901218.0,81.75
3619,TEK,910118.0,18.25
3620,PIR,901101.0,4.375
3621,AR ,901226.0,26.875
3622,SLB,901115.0,56.25
3623,WDG,910114.0,1.5
3624,SWY,901217.0,11.75
3625,DP ,910129.0,inf
3626,CLE,901205.0,inf
3627,PIR,901220.0,4.5
3628,HE ,901226.0,30.75
3629,PEO,901205.0,25.75
3630,EFG,901116.0,0.21875
3631,IS ,910122.0,inf
3632,ACN,910128.0,28.625
3633,PIR,901107.0,inf
3634,POM,901231.0,20.625
3635,USH,901109.0,44.0
3636,SLB,910122.0,52.625
3637,IEI,901227.0,inf
3638,MX ,901114.0,inf
3639,SAH,910130.0,4.0
3640,MNY,901107.0,inf
3641,FBO,910111.0,17.875
3642,NSP,901227.0,inf
3643,IS ,901107.0,inf
3644,MNY,901228.0,inf
3645,FNM,901102.0,29.0
3646,DI ,901220.0,20.5
3647,MX ,901221.0,17.75
3648,ACS,901119.0,16.625
3649,CYR,901210.0,31.875
3650,NSP,910129.0,34.0
3651,ITG,901128.0,0.5
3652,MDP,901217.0,23.25
3653,NI ,901210.0,18.625
3654,GRH,901114.0,inf
3655,VCC,901228.0,inf
3656,AMD,901204.0,4.375
3657,WBN,910114.0,10.0
3658,BG ,910123.0,23.5
3659,W  ,901210.0,26.0
3660,EKO,910128.0,2.75
3661,FOE,901129.0,17.625
3662,WBN,910102.0,11.0
3663,LPX,910129.0,29.0
3664,NIC,901120.0,inf
3665,MNY,910103.0,10.625
3666,BA ,901205.0,45.75
3667,IPT,910107.0,17.125
3668,TEK,910108.0,17.375
3669,FNM,901123.0,31.0
3670,AMO,901128.0,10.0
3671,UWR,901227.0,inf
3672,ZIF,901106.0,7.75
3673,CUE,910110.0,12.25
3674,GLX,910125.0,34.5
3675,PH ,901128.0,22.625
3676,WBN,910123.0,10.75
3677,CP ,910121.0,17.0
3678,FNM,901126.0,29.75
3679,FNM,910122.0,36.75
3680,KR ,901114.0,12.25
3681,PCO,901116.0,18.875
3682,MC ,910124.0,133.5
3683,WDG,910117.0,0.5
3684,URS,901107.0,inf
3685,CP ,901231.0,17.0
3686,ATE,901120.0,34.125
3687,CPC,910104.0,78.25
3688,ZIF,901224.0,4.75
3689,SAH,910116.0,4.0
3690,AC ,910117.0,16.0
3691,NNP,901121.0,14.125
3692,WIN,910125.0,36.0
3693,MON,901207.0,1.375
3694,AR ,901212.0,26.125
3695,IEI,901130.0,23.75
3696,SWY,901203.0,12.5
3697,NI ,901107.0,inf
3698,AYD,901206.0,12.875
3699,PEO,901219.0,25.5
3700,NSP,901130.0,32.75
3701,RDA,910104.0,27.875
3702,POM,901213.0,20.25
3703,WCS,901101.0,inf
3704,CPC,901126.0,79.0
3705,FBO,901102.0,16.375
3706,MRT,901101.0,inf
3707,MRT,901206.0,3.125
3708,MCN,910107.0,22.5
3709,MON,910114.0,0.5625
3710,DI ,901206.0,21.0
3711,UAM,910118.0,15.0
3712,DI ,901116.0,19.125
3713,ALL,910108.0,9.0
3714,ACS,901105.0,16.125
3715,TCI,901128.0,inf
3716,NSP,910115.0,33.0
3717,PIM,901128.0,6.75
3718,FFB,901130.0,17.25
3719,RPS,910111.0,5.0
3720,OEH,901109.0,2.5
3721,UMG,901211.0,2.0
3722,CU ,901219.0,21.5
3723,EMC,910117.0,9.5
3724,CPY,901217.0,27.375
3725,PCO,901203.0,19.375
3726,BG ,910115.0,inf
3727,W  ,901224.0,27.5
3728,ICM,901127.0,inf
3729,SPF,901107.0,5.375
3730,REC,901212.0,inf
3731,KWD,901231.0,11.25
3732,ZNT,901107.0,10.375
3733,IPT,910121.0,17.125
3734,GBE,901121.0,1.625
3735,AR ,901112.0,inf
3736,FLP,910109.0,1.125
3737,FPC,901211.0,38.0
3738,CL ,901127.0,72.0
3739,WBN,901219.0,10.5
3740,IBM,901121.0,112.5
3741,CMY,901116.0,27.25
3742,CLE,910121.0,10.875
3743,MNY,910117.0,10.875
3744,TEK,901106.0,15.875
3745,FMI,901107.0,inf
3746,WBN,901211.0,9.625
3747,WBN,901130.0,9.5
3748,LPX,901224.0,31.0
3749,EKO,901211.0,2.875
3750,FMI,901226.0,inf
3751,XON,901203.0,50.875
3752,ALX,910130.0,23.0
3753,MO ,901102.0,48.375
3754,WHX,901203.0,4.0
3755,PH ,910128.0,25.5
3756,FPC,901102.0,38.0
3757,T  ,910117.0,30.875
3758,CYM,910131.0,19.625
3759,ADU,901212.0,0.25
3760,SAH,910122.0,3.875
3761,FDX,901119.0,50.0
3762,T  ,901211.0,29.625
3763,AMO,910104.0,9.0
3764,WBN,901126.0,10.25
3765,CUC,901213.0,15.0
3766,PIM,901101.0,6.625
3767,BA ,901109.0,43.375
3768,OEH,901212.0,2.875
3769,ICM,910107.0,3.375
3770,PIM,910115.0,6.75
3771,HAN,910124.0,18.375
3772,WAE,901224.0,inf
3773,WCS,901119.0,19.875
3774,FBO,901112.0,16.25
3775,CAL,910111.0,3.375
3776,MRT,901119.0,3.25
3777,LOG,901220.0,19.25
3778,MBK,910129.0,18.25
3779,CYR,901114.0,28.0
3780,BMC,901114.0,3.25
3781,OCQ,910110.0,inf
3782,DI ,901102.0,17.0
3783,SWY,910130.0,14.375
3784,LPX,910108.0,27.375
3785,WIN,901226.0,inf
3786,TEK,901130.0,17.375
3787,W  ,901129.0,26.75
3788,LOG,910122.0,20.5
3789,HAT,901211.0,inf
3790,OEH,901115.0,2.5
3791,CMI,910115.0,inf
3792,DI ,910110.0,19.125
3793,WDG,901108.0,0.875
3794,IBM,910116.0,108.875
